Rossz,Szomszedos,Marc. 3--5.,Marc. 10--12.,Marc. 17--19.,Marc. 24--26.,Marc. 31. -- apr. 2.,Tavaszi szunet,apr. 21--23.,apr. 28. -- maj. 1.,Maj. 5--7.,Maj. 12--14.,Maj. 19--21.,Maj. 26--28.,Jun. 3--5.,Jun. 10--12.,Jun. 16--18.,Jun. 23--25.
6,2,,Bebe,,Beluga,Lemur,,Monguz,Okapi,,Ka,,Medve,,,,
6,2,,Bebe,,Beluga,Lemur,,Monguz,Okapi,,Ka,,,Medve,,,
6,2,,Bebe,,Beluga,Lemur,,Monguz,,,Ka,Okapi,,Medve,,,
6,2,,Bebe,,Beluga,Lemur,,Monguz,,,Ka,Medve,,,,Okapi,
6,2,,,,Beluga,Lemur,,Monguz,,,Ka,Medve,,Bebe,,Okapi,
6,2,,Okapi,,Beluga,Lemur,,,Monguz,,Ka,Bebe,,Medve,,,
6,2,,Okapi,,Beluga,Lemur,,,Monguz,,Ka,,Bebe,Medve,,,
6,2,,Okapi,,Beluga,Lemur,,,Monguz,,Ka,,,Medve,Bebe,,
6,2,,Okapi,,Beluga,Lemur,,,Monguz,,Ka,Medve,,,,Bebe,
6,2,Bebe,,,Beluga,Lemur,,,Monguz,,Ka,Okapi,,Medve,,,
6,2,,Bebe,,Beluga,Lemur,,,Monguz,,Ka,Okapi,,,Medve,,
6,2,,Medve,,Beluga,Lemur,,,Monguz,,Ka,Okapi,,,Bebe,,
6,2,,,,Beluga,Lemur,,,Monguz,,Ka,Okapi,,Medve,,Bebe,
6,2,,Medve,,Beluga,Lemur,,,Monguz,,Ka,,Okapi,Bebe,,,
6,2,Bebe,,,Beluga,Lemur,,,Monguz,,Ka,Medve,,,,Okapi,
6,2,,,Bebe,Beluga,Lemur,,,Monguz,,Ka,,Medve,,,Okapi,
6,2,,,Bebe,Beluga,Lemur,,,Monguz,,Ka,,,Medve,,Okapi,
6,2,,,,Beluga,Lemur,,,Monguz,,Ka,Bebe,,Medve,,Okapi,
6,2,,,,Beluga,Lemur,,,Monguz,,Ka,,Bebe,Medve,,Okapi,
6,2,,,,Beluga,Lemur,,,Monguz,,Ka,,Medve,,Bebe,Okapi,
6,2,Bebe,,,Beluga,Lemur,,,Okapi,,Ka,Monguz,,Medve,,,
6,2,,Bebe,,Beluga,Lemur,,,Okapi,,Ka,Monguz,,,Medve,,
6,2,,Medve,,Beluga,Lemur,,,Okapi,,Ka,Monguz,,,Bebe,,
6,2,,,,Beluga,Lemur,,,Okapi,,Ka,Monguz,,Medve,,Bebe,
6,2,,Medve,,Beluga,Lemur,,,,,Ka,Monguz,,Bebe,,Okapi,
6,2,,Medve,,Beluga,Lemur,,,Okapi,,Ka,,Monguz,Bebe,,,
6,2,,Bebe,,Beluga,Lemur,,,,,Ka,,Monguz,Medve,,Okapi,
6,2,Bebe,,,Beluga,Lemur,,,Okapi,,Ka,Medve,,Monguz,,,
6,2,,,,Beluga,Lemur,,,Okapi,,Ka,Medve,,Monguz,,Bebe,
6,2,,Bebe,,Beluga,Lemur,,,,,Ka,,Medve,Monguz,,Okapi,
6,2,,Bebe,,Beluga,Lemur,,,Okapi,,Ka,,,Medve,Monguz,,
6,2,,Okapi,,Beluga,Lemur,,,,,Ka,Medve,,Bebe,,Monguz,
6,2,,,,Beluga,Lemur,,,Okapi,,Ka,,Medve,Bebe,,Monguz,
6,2,,Bebe,,Beluga,Lemur,,,,,Ka,Okapi,,Medve,,Monguz,
6,2,,Okapi,,Beluga,Monguz,,,Lemur,,Ka,Bebe,,Medve,,,
6,2,,Okapi,,Beluga,Monguz,,,Lemur,,Ka,,Bebe,Medve,,,
6,2,,Okapi,,Beluga,Monguz,,,Lemur,,Ka,,,Medve,Bebe,,
6,2,,Okapi,,Beluga,Monguz,,,Lemur,,Ka,Medve,,,,Bebe,
6,2,Bebe,,,Beluga,Monguz,,,Lemur,,Ka,Okapi,,Medve,,,
6,2,,Bebe,,Beluga,Monguz,,,Lemur,,Ka,Okapi,,,Medve,,
6,2,,Medve,,Beluga,Monguz,,,Lemur,,Ka,Okapi,,,Bebe,,
6,2,,,,Beluga,Monguz,,,Lemur,,Ka,Okapi,,Medve,,Bebe,
6,2,,Medve,,Beluga,Monguz,,,Lemur,,Ka,,Okapi,Bebe,,,
6,2,Bebe,,,Beluga,Monguz,,,Lemur,,Ka,Medve,,,,Okapi,
6,2,,,Bebe,Beluga,Monguz,,,Lemur,,Ka,,Medve,,,Okapi,
6,2,,,Bebe,Beluga,Monguz,,,Lemur,,Ka,,,Medve,,Okapi,
6,2,,,,Beluga,Monguz,,,Lemur,,Ka,Bebe,,Medve,,Okapi,
6,2,,,,Beluga,Monguz,,,Lemur,,Ka,,Bebe,Medve,,Okapi,
6,2,,,,Beluga,Monguz,,,Lemur,,Ka,,Medve,,Bebe,Okapi,
6,2,,Okapi,,Beluga,,,Monguz,Lemur,,Ka,,Medve,Bebe,,,
6,2,,Okapi,,Beluga,,,Monguz,Lemur,,Ka,Medve,,,Bebe,,
6,2,,Medve,,Beluga,,,Monguz,Lemur,,Ka,Okapi,,Bebe,,,
6,2,,Bebe,,Beluga,,,Monguz,Lemur,,Ka,,Okapi,Medve,,,
6,2,,,,Beluga,,,Monguz,Lemur,,Ka,,Medve,Bebe,,Okapi,
6,2,Bebe,Okapi,,Beluga,,,,Lemur,,Ka,Monguz,,Medve,,,
6,2,,Okapi,,Beluga,,,Bebe,Lemur,,Ka,Monguz,,Medve,,,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,Monguz,,Bebe,Medve,,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,Monguz,Medve,,,Bebe,
6,2,,Okapi,,Bebe,Beluga,,,Lemur,,Ka,Monguz,,Medve,,,
6,2,,Medve,,Beluga,Okapi,,,Lemur,,Ka,Monguz,,Bebe,,,
6,2,,Bebe,,Beluga,,,,Lemur,,Ka,Monguz,Okapi,,Medve,,
6,2,,Medve,,Beluga,,,,Lemur,,Ka,Monguz,Okapi,,Bebe,,
6,2,Bebe,,,Beluga,,,,Lemur,,Ka,Monguz,Medve,,,Okapi,
6,2,,Bebe,,Beluga,,,,Lemur,,Ka,Monguz,,,Medve,Okapi,
6,2,,Medve,,Beluga,Bebe,,,Lemur,,Ka,Monguz,,,,Okapi,
6,2,,,,Beluga,,,Bebe,Lemur,,Ka,Monguz,,Medve,,Okapi,
6,2,,Medve,,Beluga,,,,Lemur,,Ka,Monguz,Bebe,,,Okapi,
6,2,,,Medve,Beluga,,,,Lemur,,Ka,Monguz,,Bebe,,Okapi,
6,2,,Medve,,Beluga,,,,Lemur,,Ka,Monguz,,,Bebe,Okapi,
6,2,,Bebe,,,Beluga,,,Lemur,,Ka,Monguz,Medve,,,Okapi,
6,2,,,,Bebe,Beluga,,,Lemur,,Ka,Monguz,,Medve,,Okapi,
6,2,,Okapi,,Beluga,Bebe,,,Lemur,,Ka,,Monguz,Medve,,,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,,Monguz,Medve,Bebe,,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,Medve,Monguz,,,Bebe,
6,2,,Bebe,,Beluga,Okapi,,,Lemur,,Ka,,Monguz,Medve,,,
6,2,,Bebe,,Beluga,,,,Lemur,,Ka,Okapi,Monguz,,Medve,,
6,2,,Medve,,Beluga,,,,Lemur,,Ka,Okapi,Monguz,,Bebe,,
6,2,Bebe,,,Beluga,,,,Lemur,,Ka,Medve,Monguz,,,Okapi,
6,2,,,Bebe,Beluga,,,,Lemur,,Ka,,Monguz,Medve,,Okapi,
6,2,,,,Beluga,Bebe,,,Lemur,,Ka,,Monguz,Medve,,Okapi,
6,2,,Bebe,,,Beluga,,,Lemur,,Ka,Medve,Monguz,,,Okapi,
6,2,Bebe,Okapi,,Beluga,,,,Lemur,,Ka,Medve,,Monguz,,,
6,2,,Okapi,,Beluga,Bebe,,,Lemur,,Ka,,Medve,Monguz,,,
6,2,,Okapi,,Beluga,,,Bebe,Lemur,,Ka,Medve,,Monguz,,,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,,Medve,Monguz,Bebe,,
6,2,,Okapi,,Bebe,Beluga,,,Lemur,,Ka,Medve,,Monguz,,,
6,2,,Bebe,,Beluga,Okapi,,,Lemur,,Ka,,Medve,Monguz,,,
6,2,,Bebe,,Beluga,,,,Lemur,,Ka,Okapi,,Monguz,Medve,,
6,2,,Medve,,Beluga,Bebe,,,Lemur,,Ka,Okapi,,Monguz,,,
6,2,,Medve,,Beluga,,,,Lemur,,Ka,Okapi,,Monguz,Bebe,,
6,2,,,Bebe,Beluga,,,,Lemur,,Ka,,Medve,Monguz,,Okapi,
6,2,,,,Beluga,Bebe,,,Lemur,,Ka,,Medve,Monguz,,Okapi,
6,2,,,,Beluga,,,Bebe,Lemur,,Ka,Medve,,Monguz,,Okapi,
6,2,,,,Bebe,Beluga,,,Lemur,,Ka,Medve,,Monguz,,Okapi,
6,2,,Okapi,,Beluga,Bebe,,,Lemur,,Ka,Medve,,,Monguz,,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,Medve,Bebe,,Monguz,,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,,Medve,Bebe,Monguz,,
6,2,,Bebe,,Beluga,Okapi,,,Lemur,,Ka,Medve,,,Monguz,,
6,2,,Medve,,Beluga,,,,Lemur,,Ka,Okapi,,Bebe,Monguz,,
6,2,,Bebe,,Beluga,,,,Lemur,,Ka,,Okapi,Medve,Monguz,,
6,2,,Bebe,,Beluga,,,,Lemur,,Ka,,,Medve,Monguz,Okapi,
6,2,,Okapi,,Beluga,Bebe,,,Lemur,,Ka,Medve,,,,Monguz,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,Medve,Bebe,,,Monguz,
6,2,,Okapi,,Beluga,,,,Lemur,,Ka,Medve,,,Bebe,Monguz,
6,2,,Bebe,,Beluga,Okapi,,,Lemur,,Ka,Medve,,,,Monguz,
6,2,,,,Beluga,Okapi,,,Lemur,,Ka,Medve,,Bebe,,Monguz,
6,2,,,Bebe,Beluga,,,,Lemur,,Ka,Okapi,,Medve,,Monguz,
6,2,,,,Beluga,Bebe,,,Lemur,,Ka,Okapi,,Medve,,Monguz,
6,2,,Medve,,Beluga,Monguz,,,Okapi,,Ka,Lemur,,Bebe,,,
6,2,,Bebe,,Beluga,Monguz,,,,,Ka,Lemur,,Medve,,Okapi,
6,2,,Bebe,,Beluga,,,Monguz,Okapi,,Ka,Lemur,,Medve,,,
6,2,,Okapi,,Beluga,Bebe,,,Monguz,,Ka,Lemur,,Medve,,,
6,2,,Okapi,,Beluga,,,,Monguz,,Ka,Lemur,Medve,,Bebe,,
6,2,,Okapi,,Beluga,,,,Monguz,,Ka,Lemur,,Medve,Bebe,,
6,2,,Bebe,,Beluga,Okapi,,,Monguz,,Ka,Lemur,,Medve,,,
6,2,,,Bebe,Beluga,,,,Monguz,,Ka,Lemur,,Medve,,Okapi,
6,2,,,,Beluga,Bebe,,,Monguz,,Ka,Lemur,,Medve,,Okapi,
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,Lemur,Medve,,Monguz,,
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,Lemur,,Medve,Monguz,,
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,Lemur,Medve,,,Monguz,
6,2,,Medve,,Beluga,Monguz,,,Okapi,,Ka,,Lemur,Bebe,,,
6,2,,Bebe,,Beluga,Monguz,,,,,Ka,,Lemur,Medve,,Okapi,
6,2,,Bebe,,Beluga,,,Monguz,Okapi,,Ka,,Lemur,Medve,,,
6,2,,Bebe,,Beluga,,,Monguz,,,Ka,Medve,Lemur,,,Okapi,
6,2,,Okapi,,Beluga,Bebe,,,Monguz,,Ka,,Lemur,Medve,,,
6,2,,Okapi,,Beluga,,,,Monguz,,Ka,,Lemur,Medve,Bebe,,
6,2,,Okapi,,Beluga,,,,Monguz,,Ka,Medve,Lemur,,,Bebe,
6,2,,Bebe,,Beluga,Okapi,,,Monguz,,Ka,,Lemur,Medve,,,
6,2,,Bebe,,Beluga,,,,Monguz,,Ka,Okapi,Lemur,,Medve,,
6,2,,Medve,,Beluga,,,,Monguz,,Ka,Okapi,Lemur,,Bebe,,
6,2,Bebe,,,Beluga,,,,Monguz,,Ka,Medve,Lemur,,,Okapi,
6,2,,,Bebe,Beluga,,,,Monguz,,Ka,,Lemur,Medve,,Okapi,
6,2,,,,Beluga,Bebe,,,Monguz,,Ka,,Lemur,Medve,,Okapi,
6,2,,Bebe,,,Beluga,,,Monguz,,Ka,Medve,Lemur,,,Okapi,
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,Monguz,Lemur,,Medve,,
6,2,,Medve,,Beluga,,,,Okapi,,Ka,Monguz,Lemur,,Bebe,,
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,,Lemur,Medve,Monguz,,
6,2,,Okapi,,Beluga,Monguz,,Bebe,,,Ka,Medve,,Lemur,,,
6,2,,Okapi,,Beluga,Monguz,,,,,Ka,Medve,,Lemur,,Bebe,
6,2,,Beluga,,Bebe,Monguz,,,Okapi,,Ka,Medve,,Lemur,,,
6,2,,Bebe,Beluga,,Monguz,,,Okapi,,Ka,Medve,,Lemur,,,
6,2,Bebe,,,Beluga,Monguz,,,Okapi,,Ka,,Medve,Lemur,,,
6,2,,Bebe,,Beluga,Monguz,,,Okapi,,Ka,,,Lemur,Medve,,
6,2,,Medve,,Beluga,Monguz,,,Okapi,,Ka,Bebe,,Lemur,,,
6,2,,Medve,,Beluga,Monguz,,,Okapi,,Ka,,Bebe,Lemur,,,
6,2,,Medve,,Beluga,Monguz,,,Okapi,,Ka,,,Lemur,Bebe,,
6,2,,,,Beluga,Monguz,,,Okapi,,Ka,,Medve,Lemur,,Bebe,
6,2,,,,Beluga,Monguz,,,Okapi,,Ka,Medve,,Lemur,,,Bebe
6,2,,Bebe,,,Monguz,,Beluga,Okapi,,Ka,Medve,,Lemur,,,
6,2,,,,Bebe,Monguz,,,Okapi,,Ka,Medve,,Lemur,,Beluga,
6,2,Bebe,,,Beluga,Monguz,,,,,Ka,Medve,,Lemur,,Okapi,
6,2,,,,Beluga,Monguz,,Bebe,,,Ka,Medve,,Lemur,,Okapi,
6,2,,Okapi,,Beluga,Bebe,,Monguz,,,Ka,Medve,,Lemur,,,
6,2,,Okapi,,Beluga,,,Monguz,,,Ka,Medve,,Lemur,Bebe,,
6,2,,Bebe,,Beluga,Okapi,,Monguz,,,Ka,Medve,,Lemur,,,
6,2,Bebe,,,Beluga,,,Monguz,Okapi,,Ka,Medve,,Lemur,,,
6,2,,,,Beluga,,,Monguz,Okapi,,Ka,Medve,,Lemur,,Bebe,
6,2,,Bebe,,,Beluga,,Monguz,Okapi,,Ka,Medve,,Lemur,,,
6,2,,Bebe,,Beluga,,,Monguz,,Okapi,Ka,Medve,,Lemur,,,
6,2,,,Bebe,Beluga,,,Monguz,,,Ka,Medve,,Lemur,,Okapi,
6,2,,,,Beluga,Bebe,,Monguz,,,Ka,Medve,,Lemur,,Okapi,
6,2,Bebe,Okapi,,Beluga,,,,Monguz,,Ka,,Medve,Lemur,,,
6,2,,Okapi,,Beluga,,,Bebe,Monguz,,Ka,,Medve,Lemur,,,
6,2,,Okapi,Bebe,,Beluga,,,Monguz,,Ka,Medve,,Lemur,,,
6,2,,Okapi,,Bebe,Beluga,,,Monguz,,Ka,,Medve,Lemur,,,
6,2,,Okapi,,,Beluga,,,Monguz,,Ka,Medve,,Lemur,Bebe,,
6,2,,Okapi,,Bebe,,,Beluga,Monguz,,Ka,Medve,,Lemur,,,
6,2,Bebe,,,Beluga,Okapi,,,Monguz,,Ka,Medve,,Lemur,,,
6,2,,,,Beluga,Okapi,,,Monguz,,Ka,Medve,,Lemur,,Bebe,
6,2,Bebe,Medve,,Beluga,,,,Monguz,,Ka,Okapi,,Lemur,,,
6,2,,Medve,,Beluga,,,Bebe,Monguz,,Ka,Okapi,,Lemur,,,
6,2,,Medve,,Bebe,Beluga,,,Monguz,,Ka,Okapi,,Lemur,,,
6,2,,Bebe,,Beluga,,,,Monguz,,Ka,,Okapi,Lemur,Medve,,
6,2,,Medve,,Beluga,Bebe,,,Monguz,,Ka,,Okapi,Lemur,,,
6,2,,Medve,,Beluga,,,,Monguz,,Ka,,Okapi,Lemur,Bebe,,
6,2,,Bebe,Beluga,,,,,Monguz,,Ka,Medve,,Lemur,,Okapi,
6,2,,,Beluga,Bebe,,,,Monguz,,Ka,Medve,,Lemur,,Okapi,
6,2,,Bebe,Medve,Beluga,,,,Monguz,,Ka,,,Lemur,,Okapi,
6,2,,Bebe,,Beluga,,,,Monguz,,Ka,,,Lemur,Medve,Okapi,
6,2,,Medve,Bebe,Beluga,,,,Monguz,,Ka,,,Lemur,,Okapi,
6,2,,,,Beluga,,,Bebe,Monguz,,Ka,,Medve,Lemur,,Okapi,
6,2,,Medve,,Beluga,,,,Monguz,,Ka,,,Lemur,Bebe,Okapi,
6,2,,,,Beluga,,,,Monguz,,Ka,Medve,,Lemur,,Okapi,Bebe
6,2,,,,Bebe,Beluga,,,Monguz,,Ka,,Medve,Lemur,,Okapi,
6,2,,Bebe,,,,,Beluga,Monguz,,Ka,Medve,,Lemur,,Okapi,
6,2,,,,Bebe,,,Beluga,Monguz,,Ka,Medve,,Lemur,,Okapi,
6,2,Bebe,Medve,,Beluga,,,,Okapi,,Ka,Monguz,,Lemur,,,
6,2,,Medve,,Beluga,,,Bebe,Okapi,,Ka,Monguz,,Lemur,,,
6,2,,Medve,,Bebe,Beluga,,,Okapi,,Ka,Monguz,,Lemur,,,
6,2,,Medve,,Beluga,Bebe,,,,,Ka,Monguz,,Lemur,,Okapi,
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,,Monguz,Lemur,Medve,,
6,2,,Medve,,Beluga,Bebe,,,Okapi,,Ka,,Monguz,Lemur,,,
6,2,,Medve,,Beluga,,,,Okapi,,Ka,,Monguz,Lemur,Bebe,,
6,2,Bebe,,,Beluga,,,,Okapi,,Ka,Medve,,Lemur,Monguz,,
6,2,,Bebe,,,Beluga,,,Okapi,,Ka,Medve,,Lemur,Monguz,,
6,2,,Okapi,,Beluga,Bebe,,,,,Ka,Medve,,Lemur,,Monguz,
6,2,,Bebe,,Beluga,Okapi,,,,,Ka,Medve,,Lemur,,Monguz,
6,2,,,Bebe,Beluga,,,,Okapi,,Ka,,Medve,Lemur,,Monguz,
6,2,,,,Beluga,Bebe,,,Okapi,,Ka,,Medve,Lemur,,Monguz,
6,2,,,,Beluga,,,Bebe,Okapi,,Ka,Medve,,Lemur,,Monguz,
6,2,,,,Bebe,Beluga,,,Okapi,,Ka,Medve,,Lemur,,Monguz,
6,2,,Bebe,,Beluga,,,,,Okapi,Ka,Medve,,Lemur,,Monguz,
6,2,,Okapi,,Beluga,Monguz,,,,,Ka,Medve,,Bebe,,Lemur,
6,2,,,,Beluga,Monguz,,,Okapi,,Ka,,Medve,Bebe,,Lemur,
6,2,,Bebe,,Beluga,Monguz,,,,,Ka,Okapi,,Medve,,Lemur,
6,2,,Bebe,,Beluga,,,Monguz,Okapi,,Ka,Medve,,,,Lemur,
6,2,,,,Beluga,,,Monguz,Okapi,,Ka,Medve,,Bebe,,Lemur,
6,2,,Okapi,,Beluga,Bebe,,,Monguz,,Ka,Medve,,,,Lemur,
6,2,,Okapi,,Beluga,,,,Monguz,,Ka,Medve,Bebe,,,Lemur,
6,2,,Okapi,,Beluga,,,,Monguz,,Ka,Medve,,,Bebe,Lemur,
6,2,,Bebe,,Beluga,Okapi,,,Monguz,,Ka,Medve,,,,Lemur,
6,2,,,,Beluga,Okapi,,,Monguz,,Ka,Medve,,Bebe,,Lemur,
6,2,,,Bebe,Beluga,,,,Monguz,,Ka,Okapi,,Medve,,Lemur,
6,2,,,,Beluga,Bebe,,,Monguz,,Ka,Okapi,,Medve,,Lemur,
6,2,,,Bebe,Beluga,,,,Okapi,,Ka,Monguz,,Medve,,Lemur,
6,2,,,,Beluga,Bebe,,,Okapi,,Ka,Monguz,,Medve,,Lemur,
6,2,,,Bebe,Beluga,,,,Okapi,,Ka,Medve,,Monguz,,Lemur,
6,2,,,,Beluga,Bebe,,,Okapi,,Ka,Medve,,Monguz,,Lemur,
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,Medve,,,Monguz,Lemur,
6,2,,Okapi,,Beluga,Monguz,,,,,Ka,Medve,,Bebe,,,Lemur
6,2,,,,Beluga,Monguz,,,Okapi,,Ka,,Medve,Bebe,,,Lemur
6,2,,,,Beluga,Monguz,,,Okapi,,Ka,Medve,,,Bebe,,Lemur
6,2,,Bebe,,Beluga,Monguz,,,,,Ka,Okapi,,Medve,,,Lemur
6,2,,Bebe,,Beluga,,,Monguz,Okapi,,Ka,Medve,,,,,Lemur
6,2,,,,Beluga,,,Monguz,Okapi,,Ka,Medve,,Bebe,,,Lemur
6,2,,Okapi,,Beluga,Bebe,,,Monguz,,Ka,Medve,,,,,Lemur
6,2,,Okapi,,Beluga,,,,Monguz,,Ka,Medve,Bebe,,,,Lemur
6,2,,Bebe,,Beluga,Okapi,,,Monguz,,Ka,Medve,,,,,Lemur
6,2,,,,Beluga,Okapi,,,Monguz,,Ka,Medve,,Bebe,,,Lemur
6,2,,,Bebe,Beluga,,,,Monguz,,Ka,Okapi,,Medve,,,Lemur
6,2,,,,Beluga,Bebe,,,Monguz,,Ka,Okapi,,Medve,,,Lemur
6,2,,,,Beluga,,,,Monguz,,Ka,Okapi,Medve,,Bebe,,Lemur
6,2,,,,Beluga,,,,Monguz,,Ka,Okapi,,Medve,Bebe,,Lemur
6,2,,,,Beluga,,,,Monguz,,Ka,Medve,Okapi,,Bebe,,Lemur
6,2,,,,Beluga,,,,Monguz,,Ka,,Medve,Bebe,,Okapi,Lemur
6,2,,,Bebe,Beluga,,,,Okapi,,Ka,Monguz,,Medve,,,Lemur
6,2,,,,Beluga,Bebe,,,Okapi,,Ka,Monguz,,Medve,,,Lemur
6,2,,,,Beluga,,,,Okapi,,Ka,Monguz,Medve,,Bebe,,Lemur
6,2,,,,Beluga,,,,Okapi,,Ka,Monguz,,Medve,Bebe,,Lemur
6,2,,Bebe,,Beluga,,,,,,Ka,Monguz,,Medve,,Okapi,Lemur
6,2,,,,Beluga,,,,Okapi,,Ka,Medve,Monguz,,Bebe,,Lemur
6,2,,,Bebe,Beluga,,,,Okapi,,Ka,Medve,,Monguz,,,Lemur
6,2,,,,Beluga,Bebe,,,Okapi,,Ka,Medve,,Monguz,,,Lemur
6,2,,,,Beluga,,,,Okapi,,Ka,Medve,,Monguz,Bebe,,Lemur
6,2,,Bebe,,Beluga,,,,,,Ka,Medve,,Monguz,,Okapi,Lemur
6,2,,,,Beluga,,,,Okapi,,Ka,Medve,,Bebe,Monguz,,Lemur
6,2,,Bebe,,Beluga,,,,Okapi,,Ka,Medve,,,,Monguz,Lemur
6,2,,,,Beluga,,,,Okapi,,Ka,Medve,,Bebe,,Monguz,Lemur
6,2,,Lemur,,Beluga,,,,Monguz,,,Medve,Ka,Bebe,,Okapi,
6,2,,Okapi,,Beluga,Lemur,,,Monguz,,,Medve,Ka,,Bebe,,
6,2,,Bebe,,Beluga,Lemur,,,Monguz,,,,Ka,Medve,,Okapi,
6,2,,Bebe,,Beluga,Lemur,,,Okapi,,,Medve,Ka,,Monguz,,
6,2,,Bebe,,Beluga,Lemur,,,Okapi,,,Medve,Ka,,,Monguz,
6,2,,Okapi,,Beluga,Monguz,,,Lemur,,,Medve,Ka,,Bebe,,
6,2,,Bebe,,Beluga,Monguz,,,Lemur,,,,Ka,Medve,,Okapi,
6,2,,Bebe,,Beluga,,,Monguz,Lemur,,,Medve,Ka,,,Okapi,
6,2,,Bebe,,Beluga,,,,Lemur,,Monguz,Medve,Ka,,,Okapi,
6,2,,Medve,,Beluga,,,,Lemur,,,Monguz,Ka,Bebe,,Okapi,
6,2,,Bebe,,Beluga,,,,Lemur,,,Medve,Ka,,Monguz,Okapi,
6,2,,Okapi,,Beluga,,,,Lemur,,,Medve,Ka,Bebe,,Monguz,
6,2,,Bebe,,Beluga,,,,Lemur,,,Okapi,Ka,Medve,,Monguz,
6,2,,Bebe,,Beluga,,,,Monguz,,Lemur,Medve,Ka,,,Okapi,
6,2,,Bebe,,Beluga,,,,Monguz,,,Lemur,Ka,Medve,,Okapi,
6,2,,Bebe,,Beluga,,,Monguz,,,,Medve,Ka,Lemur,,Okapi,
6,2,,Okapi,,Beluga,,,,Monguz,,,Medve,Ka,Lemur,,Bebe,
6,2,Bebe,,,Beluga,,,,Monguz,,,Medve,Ka,Lemur,,Okapi,
6,2,,Bebe,,,Beluga,,,Monguz,,,Medve,Ka,Lemur,,Okapi,
6,2,,Bebe,,Beluga,Monguz,,,Okapi,,,Medve,Ka,,,Lemur,
6,2,,Okapi,,Beluga,,,,Monguz,,,Medve,Ka,Bebe,,Lemur,
6,2,,Bebe,,Beluga,,,,Monguz,,,Okapi,Ka,Medve,,Lemur,
6,2,,Bebe,,Beluga,,,,Okapi,,,Monguz,Ka,Medve,,Lemur,
6,2,,Bebe,,Beluga,,,,Okapi,,,Medve,Ka,Monguz,,Lemur,
6,2,,Bebe,,Beluga,Monguz,,,Okapi,,,Medve,Ka,,,,Lemur
6,2,,Okapi,,Beluga,,,,Monguz,,,Medve,Ka,Bebe,,,Lemur
6,2,,Bebe,,Beluga,,,,Monguz,,,Okapi,Ka,Medve,,,Lemur
6,2,,Bebe,,Beluga,,,,Monguz,,,Medve,Ka,,,Okapi,Lemur
6,2,,Bebe,,Beluga,,,,Okapi,,,Monguz,Ka,Medve,,,Lemur
6,2,,Bebe,,Beluga,,,,Okapi,,,Medve,Ka,Monguz,,,Lemur
6,2,,Bebe,,Beluga,,,,Lemur,,,Monguz,Medve,Ka,,Okapi,
6,2,,Bebe,,Beluga,,,,Lemur,,,Medve,Monguz,Ka,,Okapi,
6,2,,Bebe,,Beluga,,,,Monguz,,,Medve,Lemur,Ka,,Okapi,
6,3,,Lemur,Bebe,Beluga,Ka,,,Monguz,,,Okapi,,Medve,,,
6,3,,Lemur,,Beluga,Ka,,,Monguz,,,Okapi,Bebe,Medve,,,
6,3,,Lemur,Bebe,Beluga,Ka,,,Monguz,,,Medve,,,,Okapi,
6,3,,Lemur,Bebe,Beluga,Ka,,,Okapi,,,Monguz,,Medve,,,
6,3,,Lemur,,Beluga,Ka,,,Okapi,,,Monguz,Bebe,Medve,,,
6,3,,Lemur,,Beluga,Ka,,,,,,Monguz,Medve,Bebe,,Okapi,
6,3,,Lemur,,Beluga,Ka,,,,,,Medve,Monguz,Bebe,,Okapi,
6,3,,Lemur,Bebe,Beluga,Ka,,,Okapi,,,Medve,,Monguz,,,
6,3,,Lemur,,Beluga,Ka,,,Okapi,,,Medve,Bebe,Monguz,,,
6,3,,Okapi,,Beluga,Ka,,Monguz,Lemur,,,Medve,Bebe,,,,
6,3,,Okapi,,Beluga,Ka,,Monguz,Lemur,,,,Medve,Bebe,,,
6,3,,Bebe,,Beluga,Ka,,Monguz,Lemur,Okapi,,Medve,,,,,
6,3,,,,Beluga,Ka,,Monguz,Lemur,Okapi,,Medve,,Bebe,,,
6,3,,,Bebe,Beluga,Ka,,Monguz,Lemur,,,Okapi,,Medve,,,
6,3,,,,Beluga,Ka,,Monguz,Lemur,,,Okapi,Medve,,Bebe,,
6,3,,,,Beluga,Ka,,Monguz,Lemur,,,Okapi,,Medve,Bebe,,
6,3,,Bebe,,Beluga,Ka,,Monguz,Lemur,,,,Okapi,Medve,,,
6,3,,,,Beluga,Ka,,Monguz,Lemur,,,Medve,Okapi,,Bebe,,
6,3,,,Bebe,Beluga,Ka,,Monguz,Lemur,,,Medve,,,,Okapi,
